Team,Tag,Topic,nDCG@5
Robin Hood,robinhood_use,90,0.692
Robin Hood,robinhood_use,89,0.723
Robin Hood,robinhood_use,88,0.553
Robin Hood,robinhood_use,87,0.704
Robin Hood,robinhood_use,86,0.934
Robin Hood,robinhood_use,85,0.677
Robin Hood,robinhood_use,84,0.604
Robin Hood,robinhood_use,83,1.0
Robin Hood,robinhood_use,82,0.553
Robin Hood,robinhood_use,81,0.607
Robin Hood,robinhood_use,80,0.066
Robin Hood,robinhood_use,79,0.915
Robin Hood,robinhood_use,78,0.869
Robin Hood,robinhood_use,77,0.757
Robin Hood,robinhood_use,76,0.854
Robin Hood,robinhood_use,75,1.0
Robin Hood,robinhood_use,74,0.531
Robin Hood,robinhood_use,73,0.604
Robin Hood,robinhood_use,72,1.0
Robin Hood,robinhood_use,71,0.0
Robin Hood,robinhood_use,70,1.0
Robin Hood,robinhood_use,69,1.0
Robin Hood,robinhood_use,68,0.363
Robin Hood,robinhood_use,67,0.842
Robin Hood,robinhood_use,66,0.893
Robin Hood,robinhood_use,65,0.821
Robin Hood,robinhood_use,64,0.67
Robin Hood,robinhood_use,63,0.681
Robin Hood,robinhood_use,62,0.374
Robin Hood,robinhood_use,61,0.18
Robin Hood,robinhood_use,60,0.115
Robin Hood,robinhood_use,59,0.842
Robin Hood,robinhood_use,58,0.567
Robin Hood,robinhood_use,57,0.869
Robin Hood,robinhood_use,56,0.0
Robin Hood,robinhood_use,55,1.0
Robin Hood,robinhood_use,54,1.0
Robin Hood,robinhood_use,53,0.616
Robin Hood,robinhood_use,52,0.65
Robin Hood,robinhood_use,51,0.67
Robin Hood,robinhood_rm3,100,0.0
Robin Hood,robinhood_rm3,99,0.854
Robin Hood,robinhood_rm3,98,1.0
Robin Hood,robinhood_rm3,97,0.573
Robin Hood,robinhood_rm3,96,0.393
Robin Hood,robinhood_rm3,95,0.692
Robin Hood,robinhood_rm3,94,0.85
Robin Hood,robinhood_rm3,93,0.339
Robin Hood,robinhood_rm3,92,0.0
Robin Hood,robinhood_rm3,91,1.0
Robin Hood,robinhood_rm3,90,0.478
Robin Hood,robinhood_rm3,89,0.769
Robin Hood,robinhood_rm3,88,0.53
Robin Hood,robinhood_rm3,87,0.342
Robin Hood,robinhood_rm3,86,0.777
Robin Hood,robinhood_rm3,85,0.893
Robin Hood,robinhood_rm3,84,1.0
Robin Hood,robinhood_rm3,83,1.0
Robin Hood,robinhood_rm3,82,0.393
Robin Hood,robinhood_rm3,81,1.0
Robin Hood,robinhood_rm3,80,0.515
Robin Hood,robinhood_rm3,79,0.65
Robin Hood,robinhood_rm3,78,0.0
Robin Hood,robinhood_rm3,77,0.17
Robin Hood,robinhood_rm3,76,1.0
Robin Hood,robinhood_rm3,75,0.384
Robin Hood,robinhood_rm3,74,1.0
Robin Hood,robinhood_rm3,73,0.457
Robin Hood,robinhood_rm3,72,1.0
Robin Hood,robinhood_rm3,71,0.777
Robin Hood,robinhood_rm3,70,0.808
Robin Hood,robinhood_rm3,69,1.0
Robin Hood,robinhood_rm3,68,0.638
Robin Hood,robinhood_rm3,67,0.677
Robin Hood,robinhood_rm3,66,0.396
Robin Hood,robinhood_rm3,65,0.0
Robin Hood,robinhood_rm3,64,1.0
Robin Hood,robinhood_rm3,63,0.639
Robin Hood,robinhood_rm3,62,0.757
Robin Hood,robinhood_rm3,61,0.607
Robin Hood,robinhood_rm3,60,0.115
Robin Hood,robinhood_rm3,59,1.0
Robin Hood,robinhood_rm3,58,0.14
Robin Hood,robinhood_rm3,57,0.786
Robin Hood,robinhood_rm3,56,1.0
Robin Hood,robinhood_rm3,55,1.0
Robin Hood,robinhood_rm3,54,0.146
Robin Hood,robinhood_rm3,53,0.0
Robin Hood,robinhood_rm3,52,1.0
Robin Hood,robinhood_rm3,51,0.0
Macbeth,macbethPretrainedBaseline,100,0.124
Macbeth,macbethPretrainedBaseline,99,0.83
Macbeth,macbethPretrainedBaseline,98,1.0
Macbeth,macbethPretrainedBaseline,97,1.0
Macbeth,macbethPretrainedBaseline,96,0.173
Macbeth,macbethPretrainedBaseline,95,1.0
Macbeth,macbethPretrainedBaseline,94,0.934
Macbeth,macbethPretrainedBaseline,93,0.107
Macbeth,macbethPretrainedBaseline,92,0.454
Macbeth,macbethPretrainedBaseline,91,0.723
Macbeth,macbethPretrainedBaseline,90,0.595
Macbeth,macbethPretrainedBaseline,89,0.83
Macbeth,macbethPretrainedBaseline,88,0.0
Macbeth,macbethPretrainedBaseline,87,0.784
Macbeth,macbethPretrainedBaseline,86,0.658
Macbeth,macbethPretrainedBaseline,85,0.893
Macbeth,macbethPretrainedBaseline,84,0.893
Macbeth,macbethPretrainedBaseline,83,1.0
Macbeth,macbethPretrainedBaseline,82,0.0
Macbeth,macbethPretrainedBaseline,81,1.0
Macbeth,macbethPretrainedBaseline,80,0.418
Macbeth,macbethPretrainedBaseline,79,0.747
Macbeth,macbethPretrainedBaseline,78,0.0
Macbeth,macbethPretrainedBaseline,77,0.468
Macbeth,macbethPretrainedBaseline,76,0.699
Macbeth,macbethPretrainedBaseline,75,0.915
Macbeth,macbethPretrainedBaseline,74,0.869
Macbeth,macbethPretrainedBaseline,73,0.655
Macbeth,macbethPretrainedBaseline,72,0.869
Macbeth,macbethPretrainedBaseline,71,0.173
Macbeth,macbethPretrainedBaseline,70,0.786
Macbeth,macbethPretrainedBaseline,69,1.0
Macbeth,macbethPretrainedBaseline,68,0.626
Macbeth,macbethPretrainedBaseline,67,0.827
Macbeth,macbethPretrainedBaseline,66,0.585
Macbeth,macbethPretrainedBaseline,65,0.203
Macbeth,macbethPretrainedBaseline,64,0.5
Macbeth,macbethPretrainedBaseline,63,0.585
Macbeth,macbethPretrainedBaseline,62,0.362
Macbeth,macbethPretrainedBaseline,61,0.842
Macbeth,macbethPretrainedBaseline,60,0.519
Macbeth,macbethPretrainedBaseline,59,0.83
Macbeth,macbethPretrainedBaseline,58,0.0
Macbeth,macbethPretrainedBaseline,57,0.0
Macbeth,macbethPretrainedBaseline,56,1.0
Macbeth,macbethPretrainedBaseline,55,1.0
Macbeth,macbethPretrainedBaseline,54,1.0
Macbeth,macbethPretrainedBaseline,53,0.0
Macbeth,macbethPretrainedBaseline,52,0.82
Macbeth,macbethPretrainedBaseline,51,0.235
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,100,0.282
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,99,0.384
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,98,1.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,97,1.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,96,0.381
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,95,0.784
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,94,0.786
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,93,0.238
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,92,0.45
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,91,0.628
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,90,0.577
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,89,0.713
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,88,0.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,87,0.661
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,86,0.35
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,85,0.384
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,84,0.808
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,83,1.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,82,0.32
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,81,0.869
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,80,0.426
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,79,0.788
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,78,0.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,77,0.364
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,76,0.684
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,75,1.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,74,0.83
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,73,0.543
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,72,0.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,71,0.415
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,70,1.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,69,1.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,68,0.444
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,67,0.384
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,66,0.254
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,65,0.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,64,0.33
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,63,0.658
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,62,0.15
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,61,0.915
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,60,0.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,59,0.757
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,58,0.592
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,57,0.577
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,56,1.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,55,0.869
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,54,0.83
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,53,0.0
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,52,0.777
Macbeth,macbethBM25AugmentedBiEncoderCrossEncoder,51,0.509
Macbeth,macbethBiEncoderCrossEncoder,100,0.0
Macbeth,macbethBiEncoderCrossEncoder,99,0.83
Macbeth,macbethBiEncoderCrossEncoder,98,0.83
Macbeth,macbethBiEncoderCrossEncoder,97,1.0
Macbeth,macbethBiEncoderCrossEncoder,96,0.254
Macbeth,macbethBiEncoderCrossEncoder,95,0.854
Macbeth,macbethBiEncoderCrossEncoder,94,0.588
Macbeth,macbethBiEncoderCrossEncoder,93,0.066
Macbeth,macbethBiEncoderCrossEncoder,92,0.506
Macbeth,macbethBiEncoderCrossEncoder,91,0.662
Macbeth,macbethBiEncoderCrossEncoder,90,0.585
Macbeth,macbethBiEncoderCrossEncoder,89,0.713
Macbeth,macbethBiEncoderCrossEncoder,88,0.0
Macbeth,macbethBiEncoderCrossEncoder,87,0.638
Macbeth,macbethBiEncoderCrossEncoder,86,0.427
Macbeth,macbethBiEncoderCrossEncoder,85,0.765
Macbeth,macbethBiEncoderCrossEncoder,84,0.743
Macbeth,macbethBiEncoderCrossEncoder,83,1.0
Macbeth,macbethBiEncoderCrossEncoder,82,0.0
Macbeth,macbethBiEncoderCrossEncoder,81,0.934
Macbeth,macbethBiEncoderCrossEncoder,80,0.146
Macbeth,macbethBiEncoderCrossEncoder,79,0.927
Macbeth,macbethBiEncoderCrossEncoder,78,0.0
Macbeth,macbethBiEncoderCrossEncoder,77,0.0
Macbeth,macbethBiEncoderCrossEncoder,76,0.616
Macbeth,macbethBiEncoderCrossEncoder,75,0.842
Macbeth,macbethBiEncoderCrossEncoder,74,0.869
Macbeth,macbethBiEncoderCrossEncoder,73,0.339
Macbeth,macbethBiEncoderCrossEncoder,72,0.316
Macbeth,macbethBiEncoderCrossEncoder,71,0.512
Macbeth,macbethBiEncoderCrossEncoder,70,0.765
Macbeth,macbethBiEncoderCrossEncoder,69,0.684
Macbeth,macbethBiEncoderCrossEncoder,68,0.548
Macbeth,macbethBiEncoderCrossEncoder,67,0.339
Macbeth,macbethBiEncoderCrossEncoder,66,0.327
Macbeth,macbethBiEncoderCrossEncoder,65,0.084
Macbeth,macbethBiEncoderCrossEncoder,64,0.173
Macbeth,macbethBiEncoderCrossEncoder,63,0.415
Macbeth,macbethBiEncoderCrossEncoder,62,0.235
Macbeth,macbethBiEncoderCrossEncoder,61,0.692
Macbeth,macbethBiEncoderCrossEncoder,60,0.503
Macbeth,macbethBiEncoderCrossEncoder,59,0.746
Macbeth,macbethBiEncoderCrossEncoder,58,0.0
Macbeth,macbethBiEncoderCrossEncoder,57,0.0
Macbeth,macbethBiEncoderCrossEncoder,56,1.0
Macbeth,macbethBiEncoderCrossEncoder,55,0.869
Macbeth,macbethBiEncoderCrossEncoder,54,0.927
Macbeth,macbethBiEncoderCrossEncoder,53,0.0
Macbeth,macbethBiEncoderCrossEncoder,52,0.497
Macbeth,macbethBiEncoderCrossEncoder,51,0.577
Macbeth,macbethBM25BiEncoderCrossEncoder,100,0.223
Macbeth,macbethBM25BiEncoderCrossEncoder,99,0.684
Macbeth,macbethBM25BiEncoderCrossEncoder,98,1.0
Macbeth,macbethBM25BiEncoderCrossEncoder,97,1.0
Macbeth,macbethBM25BiEncoderCrossEncoder,96,0.216
Macbeth,macbethBM25BiEncoderCrossEncoder,95,1.0
Macbeth,macbethBM25BiEncoderCrossEncoder,94,1.0
Macbeth,macbethBM25BiEncoderCrossEncoder,93,0.107
Macbeth,macbethBM25BiEncoderCrossEncoder,92,0.303
Macbeth,macbethBM25BiEncoderCrossEncoder,91,0.662
Macbeth,macbethBM25BiEncoderCrossEncoder,90,0.723
Macbeth,macbethBM25BiEncoderCrossEncoder,89,0.769
Macbeth,macbethBM25BiEncoderCrossEncoder,88,0.0
Macbeth,macbethBM25BiEncoderCrossEncoder,87,0.765
Macbeth,macbethBM25BiEncoderCrossEncoder,86,0.5
Macbeth,macbethBM25BiEncoderCrossEncoder,85,0.842
Macbeth,macbethBM25BiEncoderCrossEncoder,84,0.893
Macbeth,macbethBM25BiEncoderCrossEncoder,83,1.0
Macbeth,macbethBM25BiEncoderCrossEncoder,82,0.257
Macbeth,macbethBM25BiEncoderCrossEncoder,81,1.0
Macbeth,macbethBM25BiEncoderCrossEncoder,80,0.426
Macbeth,macbethBM25BiEncoderCrossEncoder,79,0.861
Macbeth,macbethBM25BiEncoderCrossEncoder,78,0.0
Macbeth,macbethBM25BiEncoderCrossEncoder,77,0.35
Macbeth,macbethBM25BiEncoderCrossEncoder,76,1.0
Macbeth,macbethBM25BiEncoderCrossEncoder,75,0.915
Macbeth,macbethBM25BiEncoderCrossEncoder,74,0.869
Macbeth,macbethBM25BiEncoderCrossEncoder,73,0.655
Macbeth,macbethBM25BiEncoderCrossEncoder,72,0.515
Macbeth,macbethBM25BiEncoderCrossEncoder,71,0.243
Macbeth,macbethBM25BiEncoderCrossEncoder,70,0.83
Macbeth,macbethBM25BiEncoderCrossEncoder,69,1.0
Macbeth,macbethBM25BiEncoderCrossEncoder,68,0.65
Macbeth,macbethBM25BiEncoderCrossEncoder,67,0.701
Macbeth,macbethBM25BiEncoderCrossEncoder,66,0.466
Macbeth,macbethBM25BiEncoderCrossEncoder,65,0.179
Macbeth,macbethBM25BiEncoderCrossEncoder,64,0.33
Macbeth,macbethBM25BiEncoderCrossEncoder,63,0.573
Macbeth,macbethBM25BiEncoderCrossEncoder,62,0.107
Macbeth,macbethBM25BiEncoderCrossEncoder,61,0.842
Macbeth,macbethBM25BiEncoderCrossEncoder,60,0.363
Macbeth,macbethBM25BiEncoderCrossEncoder,59,0.83
Macbeth,macbethBM25BiEncoderCrossEncoder,58,0.41
